birthday,height,name,nationality,sportsman_id,weight
435772800000,173,Abdullah Omar,Malta,SM507064736,70
395078400000,177,Roberto Perez,Bolivia,SM551749727,93
378144000000,181,Jelena Kesovija,Brazil,SM119269981,87
404841600000,189,Mohamed Lim,Papua_New_Guinea,SM493759242,88
472579200000,190,Wei Li,Chile,SM900197360,85
365616000000,171,David Hinkle,Mongolia,SM313843977,100
474566400000,177,Imtiaz Khan,Bosnia_and_Herzegovina,SM109449488,70
491760000000,190,A. Rao,Mauritania,SM105106988,80
511027200000,182,Chokri Baya,Algeria,SM604475274,78
431452800000,184,Lin Zhao,Israel,SM275581081,98
449769600000,172,Ernst Bach,Wales,SM227085211,97
342547200000,182,Lin Li,Zambia,SM253121776,90
389808000000,185,Andrea Chavez,United_States,SM719728798,83
511891200000,189,Ayesha Khan,Morocco,SM480178255,98
578761200000,190,Lei Yang,Switzerland,SM410337280,96
575222400000,189,George Moore,England,SM556623533,99
481478400000,180,Daniel Levy,Niger,SM172872583,91
545842800000,188,Jun Li,Nepal,SM983643867,71
486489600000,176,Ahmad Mohede,Kenya,SM972592031,92
402336000000,181,Chen Zhang,Papua_New_Guinea,SM827282345,98
533577600000,191,Hans Berg,Portugal,SM317556989,81
459014400000,189,Shweta Reddy,Tanzania,SM310581378,100
416332800000,169,Mohamed Mahmoud,Burma,SM255746825,88
487958400000,172,Peng Li,Greece,SM314141559,77
575049600000,175,Leandro Dom Pedro II,Cambodia,SM131290261,80
419529600000,176,Aafia Khan,Northern_Ireland,SM356648273,91
358358400000,190,Mohammad Ali Banan,Germany,SM712063069,81
383241600000,168,Antonio Rodriguez,Tajikistan,SM635523700,85
580057200000,183,Albert Nys,Poland,SM441337949,71
486403200000,183,Yang He,Mongolia,SM944200042,76
385488000000,187,Bing Zhang,Pakistan,SM531593433,83
514656000000,165,Oleksandr Kofler,Czech_Republic,SM702344419,84
553791600000,182,Jose Mendez,Libya,SM994211121,85
625075200000,175,Arjun Singh,Afghanistan,SM177908283,77
556815600000,190,Adam Ciesla,Philippines,SM571026066,77
627321600000,172,Ajuma Amanaka,Spain,SM359742272,69
531244800000,166,Daisuke Suzuki,United_Kingdom,SM346557162,73
473270400000,179,Shweta Singh,Sri_Lanka,SM351825165,98
443116800000,173,Henry Jones,Democratic_Republic_of_the_Congo,SM413901091,78
489945600000,166,Luis Estefan,Italy,SM121430399,94
474998400000,170,Chau Ho,Honduras,SM180373699,89
485798400000,183,Lukwesa Burak,Papua_New_Guinea,SM812711685,98
375033600000,176,Chokri Aouadhi,Libya,SM510037565,73
401472000000,185,Alexander Kofler,Cuba,SM327662018,92
388339200000,185,Ad Van Dijkstra,Libya,SM547637233,75
577206000000,183,K. Irani,Spain,SM641932993,86
505843200000,183,Pablo Bernal,Spain,SM401572754,93
522082800000,183,Kunal Kumar,China,SM876908440,79
561139200000,185,Vitor Moreira,Papua_New_Guinea,SM555326131,75
352483200000,179,Sanjay Singh,Nicaragua,SM490096266,79
389808000000,172,Roberto Rodriguez,Dominican_Republic,SM118559574,95
520700400000,166,Nikki Gonzales,Zambia,SM706258815,85
546534000000,180,Jim Smith,Afghanistan,SM199186418,96
540403200000,179,Adam Obuya,Mauritania,SM698596770,76
325094400000,184,Samuel Burak,Malta,SM533155280,73
451152000000,177,Kunal Roy,Dominican_Republic,SM130854044,98
370368000000,182,Seung-Won Kang,Azerbaijan,SM853674308,72
584895600000,182,Muhammad Butt,United_States,SM986260261,73
609692400000,166,Richard E. Grant,Japan,SM977874094,97
430329600000,166,Wei Li,Switzerland,SM262634902,94
453744000000,178,Marc Nys,Mauritius,SM964295141,74
379526400000,173,Ben Zhu,Peru,SM601086301,90
628876800000,174,Ilie Niculescu,Bosnia_and_Herzegovina,SM158226879,87
468777600000,183,Gabriel Cosio,Norway,SM273113304,71
615308400000,169,Miguel Garcia,Egypt,SM817785766,95
506966400000,169,Zhong Chen,Portugal,SM966445670,100
433785600000,168,Peng Li,Denmark,SM113750661,93
618850800000,185,Hussein Badreddin Al- Cohen-Meguri,Zambia,SM111607429,87
557938800000,179,John Malik,Afghanistan,SM371329414,77
556124400000,183,Betty Nurfaizah,Chad,SM567901356,88
561139200000,189,Eduardo Mendez,Russia,SM728415587,78
391017600000,185,Liviu David,United_Kingdom,SM794532642,94
531072000000,166,Kurt Muller,Mauritius,SM514208279,92
556297200000,177,Gabriel Gonzalez,Tajikistan,SM609702987,101
360777600000,173,Rahul Singh,Kazakhstan,SM525956112,78
436723200000,166,Gabriel Agudelo,Ethiopia,SM265798771,82
598896000000,169,Aleksandr Aab,Honduras,SM230478348,72
498499200000,189,David Alonso,Germany,SM305800868,85
466617600000,182,George Harris,Yemen,SM801492509,97
622915200000,190,Bob Capelle,Sweden,SM146765485,78
412099200000,171,Hyo-Jin Shim,Rwanda,SM113419344,88
570902400000,179,Wei Zhang,Portugal,SM301307187,79
367603200000,172,Ab Dijk,Switzerland,SM140304489,71
548607600000,165,Robert Williams,Niger,SM761235315,71
604684800000,177,Brian Smith,Laos,SM159563475,94
380995200000,180,Ahmad Shah Khan,Swaziland,SM267189340,94
406224000000,166,Imran Ahmed,China,SM748047125,92
333907200000,185,Ulf Larsson,Russia,SM746583847,79
525452400000,190,John Burak,Madagascar,SM642884219,100
336412800000,176,Juan Garcia,Kazakhstan,SM701644924,80
440524800000,186,Alif Jahani,Slovenia,SM838720357,75
420825600000,182,Mark Davies,England,SM616777708,97
320688000000,175,Alec Yang,Northern_Ireland,SM945838656,80
473529600000,166,Rafael Da Silva,Czech_Republic,SM467786903,92
423331200000,191,Daendranath Babajee,Taiwan,SM557537970,102
379872000000,190,Taufik Mohede,Venezuela,SM530387205,74
392659200000,182,Wei Wu,Scotland,SM641206187,83
578934000000,188,Mikhail Berman,Poland,SM263415080,99
518194800000,173,Francis Garcia,Scotland,SM897080677,94
446832000000,177,Bing Yan,Panama,SM130510195,90
419097600000,184,Priyanka Sharma,El_Salvador,SM178102282,92
414259200000,166,Allu Sharma,Ukraine,SM876707101,89
374688000000,181,Ulf Ekman,Taiwan,SM722765026,86
352396800000,167,Muhammad Khan,Moldova,SM716503107,82
504374400000,167,Abimael Castillo,Tanzania,SM993004033,94
410457600000,174,George Jones,Honduras,SM803019105,95
365011200000,183,Faiz Jahani,Jordan,SM276343556,98
339091200000,184,Shweta Singh,Pakistan,SM275423600,84
529257600000,189,Karl Becker,Kenya,SM353728219,76
459878400000,186,Lin Yang,New_Zealand,SM621073089,99
601747200000,173,Arun Sharma,Papua_New_Guinea,SM973511174,96
537292800000,188,David Brown,Taiwan,SM744671947,91
619196400000,175,Donald Karat,China,SM409155536,99
540057600000,170,Li Wang,Iran,SM958909501,83
325440000000,175,Hermann Schmidt,Tanzania,SM321304867,76
414518400000,174,Mohammad Mirza,Wales,SM461945159,93
599760000000,175,Imtiaz Ahmed,Germany,SM770248151,82
358444800000,173,Sergio Russo,El_Salvador,SM471341385,74
397152000000,183,Paul Ndoli,Denmark,SM825170975,89
386265600000,184,V. Bose,Yemen,SM114300473,93
447782400000,190,Deepak Kumar,Turkey,SM498117597,93
541353600000,175,Koji Suzuki,Bulgaria,SM916489444,79
562780800000,165,Adriaan Wiel,Honduras,SM694478934,78
515174400000,191,Francis Aquino,Mauritania,SM951148244,79
536256000000,178,Jose Rodriguez,Vietnam,SM253785118,81
370540800000,165,Bill Smith,Bulgaria,SM976185860,83
393091200000,169,Francisco Alvarez,Northern_Ireland,SM996806330,83
504115200000,178,Mirza Kalich Khan,Afghanistan,SM773145080,102
516639600000,175,Anh Thanh,Lithuania,SM866834391,73
626198400000,169,Adan Mohamed Nuur Obuya,France,SM894222518,95
424800000000,190,Rafael Alves,Spain,SM791735154,76
548866800000,166,Gordon Fenter,Germany,SM428953596,99
588438000000,169,Alfredo Martins,Romania,SM126398971,92
456940800000,173,Ali Achiou,Indonesia,SM142090929,85
595094400000,189,Robert Allen,Czech_Republic,SM765935572,94
384710400000,173,Evelyn Obuya,Netherlands,SM419454147,71
429292800000,183,Amit Khan,Democratic_Republic_of_the_Congo,SM457839431,99
586450800000,169,Wei Hu,Hong_Kong,SM681414471,79
532368000000,170,Changpeng Wang,Senegal,SM239767326,81
531244800000,172,Gustavo Arbelaez,Cambodia,SM582688648,100
499449600000,172,Rahul Rao,Yemen,SM150872299,93
545670000000,190,Patrick Ako,United_States,SM743276853,102
606412800000,184,Martynas Jolson,Belgium,SM679484715,71
396201600000,165,Lukwesa Latham,Belarus,SM855973840,79
564768000000,169,Shweta Reddy,Mauritius,SM380476094,74
417715200000,172,Francis Cruz,Jordan,SM860096049,84
555174000000,176,Michael Johnson,Latvia,SM483283229,93
396115200000,178,Bill Miller,Bulgaria,SM921364576,84
347558400000,183,Abdoulaye Ousmane,Belarus,SM455520831,77
578502000000,168,Andrea Parra,Algeria,SM118117786,81
480096000000,191,Bich Phuong Loan,Northern_Ireland,SM664016539,83
330278400000,179,Akira Matsudaira,Ukraine,SM106390257,90
571420800000,182,Babar Hussain,Moldova,SM515723799,75
484416000000,186,Anson Xu,Egypt,SM512361644,86
336240000000,182,Wilhelm Muller,Peru,SM845881361,92
622310400000,187,Virak Dara,England,SM256365011,94
522946800000,169,Hussein Badreddin Al- Al-Shorabi,Morocco,SM330982182,80
358790400000,166,Chengying Huang,Panama,SM277328492,86
543168000000,190,Frank Rodriguez,Chile,SM524307241,83
526921200000,174,A. Kumar,Azerbaijan,SM346795647,75
516034800000,188,Li Zhang,Latvia,SM259602321,99
522082800000,190,Kunal Singh,Netherlands,SM639822919,71
374256000000,191,Lin Li,Portugal,SM778825193,100
434476800000,186,Yaqoob Fisher,Liberia,SM165443185,102
410716800000,186,Abhishek Singh,South_Africa,SM185175539,70
427996800000,187,Frederick Kawawa,Netherlands,SM247425013,74
449596800000,189,Ion Barbu,Greece,SM507892428,98
381340800000,171,Mirza Kalich Hussain,Norway,SM702057882,90
353865600000,170,Mikhail Feltsman,Nepal,SM917824717,77
495993600000,190,Chong Zhang,Azerbaijan,SM195826289,101
428515200000,187,Ashok Nair,South_Africa,SM541277833,69
408124800000,171,Chen Wang,Libya,SM506600283,71
603302400000,165,Aburizal Balawan,Australia,SM126612087,69
609433200000,189,Yang Zhang,Dominican_Republic,SM583070603,83
619110000000,168,Sanjay Kapoor,Finland,SM362569844,71
498240000000,187,Faisal Khan,Libya,SM223866096,93
558806400000,187,Aa Ngurah Tobing,Niger,SM265372128,72
388166400000,170,Carlos Bravo,Hong_Kong,SM953850339,79
530726400000,173,Andreina Chavez,Mongolia,SM554199613,95
516898800000,174,Peter Hoffmann,Oman,SM507525611,75
582044400000,178,Paul Smith,England,SM920003417,74
370454400000,165,Chen Wang,Sri_Lanka,SM668246584,75
371577600000,177,Bill Moore,El_Salvador,SM596873205,100
425145600000,180,Cesar Garcia,Chile,SM530676544,80
375552000000,188,Masahiro Kato,China,SM462821518,74
429206400000,188,Leonid Basov,Kenya,SM516571529,95
500400000000,173,Shweta Irani,Netherlands,SM239132590,80
588610800000,173,Paul Bauer,Panama,SM852388406,95
414950400000,178,David Johnson,Poland,SM435618828,99
471542400000,174,Anson Wang,Indonesia,SM284069534,84
571593600000,182,Elijah Otieno Aga,Turkey,SM299792522,101
577378800000,168,Eric Nariman,Estonia,SM773723101,96
524674800000,185,Joe Smith,Azerbaijan,SM757974292,76
336499200000,174,Eduardo Alonso,Italy,SM656864241,77
344707200000,174,Otto Bauer,Vietnam,SM401304459,98
475516800000,175,Imtiaz Butt,Finland,SM911317292,102
395510400000,165,Peng Xu,Peru,SM955966912,78
328118400000,175,Muhammad Balawan,Hong_Kong,SM471200180,73
589042800000,177,Arturo Mendez,Colombia,SM805457187,92
551286000000,178,K. Bose,India,SM106021095,102
565632000000,174,Mario Bianchi,Switzerland,SM610846979,77
412531200000,181,Annemarie Jong,Egypt,SM852931680,97
347990400000,174,Aama Shrestha,Tanzania,SM865228605,100
572630400000,171,V. Chopra,Puerto_Rico,SM417471764,97
473702400000,179,Jose Garcia,South_Korea,SM727173391,71
515174400000,177,Konstantinos Alkaios,Denmark,SM980664350,102
454608000000,177,Peng Li,Nicaragua,SM167204062,77
388512000000,185,Abhishek Nair,Jordan,SM517652034,92
560880000000,173,Preap Dara,Pakistan,SM458990777,98
482860800000,168,Hossein Akbari,Algeria,SM893025761,97
585759600000,182,Nico Mertens,South_Africa,SM218413977,88
584463600000,188,Chen Yang,Laos,SM941404850,97
372096000000,187,Tom Brown,Portugal,SM473875517,100
588610800000,173,Dominic Gonzi,Algeria,SM932668814,84
403891200000,181,Ricardo Cejas,Netherlands,SM294951969,86
424368000000,183,James Ward,Kenya,SM172757410,102
626457600000,173,Rafael Souza,Chile,SM373914762,94
546966000000,177,Ching Doan,Belgium,SM696447118,85
531504000000,166,Julia Tembo,Malta,SM504707095,86
417888000000,186,Daniel Richard,Puerto_Rico,SM832555730,74
357408000000,172,Arjun Sharma,Spain,SM726587405,87
488390400000,168,Chen Zhang,Hong_Kong,SM918272116,82
440524800000,168,Sanjay Kapoor,Honduras,SM549874357,81
606585600000,189,Paul Williams,Burma,SM325211157,92
435945600000,190,Wilhelm Engel,Poland,SM182595771,102
475344000000,175,Alexander Ivanov,Democratic_Republic_of_the_Congo,SM881455878,92
393782400000,172,Anura Priyadharshana Dissanayake,Ethiopia,SM828350037,101
452275200000,186,Paul David,Singapore,SM956877355,75
378748800000,182,Benedict Chen,Liberia,SM608677230,80
592329600000,182,Francisco Alonso,Russia,SM908668494,93
523378800000,170,Jose Cruz,Tajikistan,SM555216431,93
400176000000,168,Paulo Oliveira,Nepal,SM295665856,83
425232000000,191,Deepak Khan,Uruguay,SM916650419,85
615135600000,187,Wei Wang,Mongolia,SM423005787,77
549990000000,186,Frank Clark,Cameroon,SM933420707,96
396288000000,171,Yang Zhang,Mauritius,SM913329388,81
330537600000,172,Richard Brown,Norway,SM612675297,91
465840000000,184,Richard Brown,France,SM526318394,97
560448000000,181,Jean-Pierre Arnaud,Uruguay,SM849198909,70
526834800000,167,Ali Lambo,Venezuela,SM488774735,89
430934400000,189,Cesar Garcia,Australia,SM986410202,79
521823600000,182,Lev Dobrunov,South_Korea,SM493128184,80
325872000000,168,Arjun Singh,Liberia,SM616122069,81
394214400000,188,Chen Zhu,Taiwan,SM328959648,96
583254000000,177,Li Liu,Singapore,SM220590306,94
337881600000,190,Julien Blanc,Mauritius,SM142088669,93
383587200000,179,Amadou Konwlo,Thailand,SM337504893,95
482083200000,185,Muhammad Irama,Poland,SM608453892,88
371318400000,174,Peng Wei,Hong_Kong,SM684133554,81
632419200000,185,Manuel Sánchez,Sri_Lanka,SM528216791,101
407347200000,178,Chen Xu,Estonia,SM872814239,76
323193600000,174,Antonio Sotto,Bolivia,SM343283814,90
571593600000,186,Arun Reddy,Latvia,SM685749809,78
487699200000,181,Erol Arman,Belarus,SM831071267,90
412012800000,169,Ibrahim Bare Wanke,Kenya,SM221697737,95
416592000000,168,Aleksandr Garlitsky,Tunisia,SM176511962,79
357494400000,176,Baoping Zhang,Slovakia,SM653933478,98
618246000000,189,Adem Tekin,Tanzania,SM962010758,80
510249600000,171,Wilhelm Schmidt,Mauritania,SM377847337,102
572889600000,175,Jun Wang,Bulgaria,SM820283717,76
347212800000,176,George Brown,Mauritania,SM199727862,82
445190400000,188,Yang Li,Argentina,SM911409227,99
457459200000,174,John Wilson,Hong_Kong,SM532294941,78
591206400000,175,Sharad Bajracharya,Austria,SM118552968,90
368553600000,184,A. Balawan,South_Korea,SM498075277,93
388944000000,168,Min-Jung Park,Panama,SM357274137,97
355593600000,165,Rahul Sharma,Italy,SM277924809,74
589996800000,185,Esti Guelleh,Republic_of_Ireland,SM173237476,75
386006400000,169,Jan Fenter,Lithuania,SM621137372,81
471283200000,173,Aditya Sen,Venezuela,SM685369270,95
335376000000,178,Bruce Murray,Poland,SM406068899,96
383500800000,170,Prince Suzuki,Russia,SM889656491,71
614876400000,183,Peng Yang,Switzerland,SM238024914,71
358531200000,173,Jerzy Alter,Malta,SM635447672,76
340387200000,172,Jacques Van Mau Nguyen,Chile,SM726989242,77
395942400000,179,Lei Zhang,Kazakhstan,SM885094467,80
360172800000,171,James Hall,Chile,SM425377417,71
563299200000,182,Edward Shevchenko,Spain,SM549878908,77
535046400000,188,Alfonso Hernandez,Hong_Kong,SM569088596,85
591897600000,175,Lin Zhang,Azerbaijan,SM640449142,69
324835200000,188,Akira Kobayashi,Czech_Republic,SM398314120,81
503337600000,181,Igor Predna,Slovenia,SM297575705,79
570988800000,166,Kunal Kapoor,Singapore,SM879121317,84
471801600000,168,Eduardo Rodriguez,Oman,SM869848828,85
583858800000,176,Luis Alvarez,Bosnia_and_Herzegovina,SM877267271,70
560188800000,191,Rafael Peretz,Iran,SM470469113,94
563904000000,190,R. Sharma,Australia,SM646624626,96
580402800000,172,Luiz Machado,Afghanistan,SM365447782,85
528566400000,187,Amit Kapoor,Malaysia,SM933173894,97
536256000000,179,John Sharma,Croatia,SM201636356,93
402336000000,186,Vinod Khan,Vietnam,SM779160230,76
320860800000,190,Tripti Shrestha,Romania,SM288131529,77
616431600000,173,Mamoon Eshaq 0 Aman,Australia,SM722633678,93
368380800000,173,Jae-Jin Kim,Malta,SM661893019,78
454694400000,184,Angela Yang,Malaysia,SM291104337,98
387043200000,181,Walter Muller,Japan,SM850279362,96
566236800000,174,George Varga,Azerbaijan,SM780317344,98
549644400000,185,Werner Fischer,Czech_Republic,SM129668087,93
571334400000,169,Abdelaziz Amsalem,Oman,SM608355358,98
449510400000,176,Noma Grant,Chile,SM736559558,85
591984000000,175,Robert Davis,China,SM599754050,101
528652800000,173,David Peretz,Panama,SM330685433,93
430588800000,167,Artur Goncearov,Uruguay,SM551821704,75
407779200000,175,Aad De Dijk,Pakistan,SM798097256,70
357148800000,180,Jeremy Telek,Senegal,SM896845976,70
508089600000,165,Lachhiman Ghimire,Israel,SM393029377,85
482688000000,173,Deepak Khan,Slovakia,SM117165961,76
631900800000,182,Gyula Szabo,Lithuania,SM731900636,93
502128000000,186,Dovid Linchuk,Niger,SM786764767,70
527356800000,182,Bing Wei,China,SM518757033,83
515174400000,187,Richard Bethke,Vietnam,SM981034648,69
423072000000,178,Michal Zalewski,Honduras,SM463343471,93
416073600000,166,Deepak Sharma,Nicaragua,SM484715728,82
